"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 13, 2012","5,240.45","5,256.85","5,276.90","5,228.80","10.43M","-0.21%"
"Jul 12, 2012","5,251.40","5,270.00","5,279.95","5,228.65","15.46M","-1.34%"
"Jul 11, 2012","5,322.90","5,326.30","5,352.15","5,312.60","9.62M","-0.66%"
"Jul 10, 2012","5,358.15","5,284.90","5,363.70","5,280.00","13.47M","1.49%"
"Jul 09, 2012","5,279.40","5,310.00","5,318.00","5,263.00","11.00M","-0.90%"
"Jul 06, 2012","5,327.20","5,334.80","5,340.00","5,297.40","10.76M","-0.32%"
"Jul 05, 2012","5,344.50","5,311.35","5,354.50","5,307.50","9.31M","0.41%"
"Jul 04, 2012","5,322.65","5,317.70","5,331.85","5,287.35","10.43M","0.32%"
"Jul 03, 2012","5,305.75","5,321.65","5,333.70","5,271.50","11.80M","0.19%"
"Jul 02, 2012","5,295.60","5,311.25","5,324.90","5,278.15","10.13M","-0.03%"
"Jun 29, 2012","5,297.35","5,215.30","5,309.75","5,215.30","17.98M","2.88%"
"Jun 28, 2012","5,149.15","5,154.00","5,159.00","5,121.00","14.08M","0.18%"
"Jun 27, 2012","5,139.65","5,151.85","5,162.15","5,124.00","11.79M","0.27%"
"Jun 26, 2012","5,125.70","5,101.10","5,141.50","5,093.35","15.16M","0.32%"
"Jun 25, 2012","5,109.30","5,148.90","5,202.90","5,098.20","19.76M","-0.81%"
"Jun 22, 2012","5,151.15","5,110.10","5,167.05","5,090.60","18.18M","-0.44%"
"Jun 21, 2012","5,173.85","5,109.95","5,178.50","5,092.05","15.52M","1.00%"
"Jun 20, 2012","5,122.45","5,114.30","5,143.90","5,096.25","11.62M","0.23%"
"Jun 19, 2012","5,110.60","5,058.00","5,120.90","5,047.15","18.68M","1.02%"
"Jun 18, 2012","5,058.80","5,180.50","5,191.00","5,031.35","22.67M","-1.73%"
"Jun 15, 2012","5,147.70","5,075.15","5,156.00","5,072.80","14.77M","1.85%"
"Jun 14, 2012","5,054.10","5,113.15","5,138.75","5,046.25","15.59M","-1.34%"
"Jun 13, 2012","5,123.00","5,120.00","5,144.85","5,090.65","14.25M","-0.07%"
"Jun 12, 2012","5,126.45","5,025.00","5,138.00","5,022.00","18.19M","1.46%"
"Jun 11, 2012","5,052.60","5,101.20","5,124.00","5,034.50","15.07M","-0.13%"
"Jun 08, 2012","5,059.40","5,009.00","5,079.00","4,965.00","16.84M","0.60%"
"Jun 07, 2012","5,029.35","5,025.00","5,037.40","4,981.00","13.57M","1.02%"
"Jun 06, 2012","4,978.60","4,882.65","4,987.80","4,882.65","16.93M","2.73%"
"Jun 05, 2012","4,846.30","4,856.00","4,878.80","4,822.10","12.32M","0.12%"
"Jun 04, 2012","4,840.50","4,775.00","4,852.00","4,760.50","13.57M","0.33%"
"Jun 01, 2012","4,824.55","4,908.50","4,914.55","4,815.00","14.73M","-2.02%"
"May 31, 2012","4,924.25","4,900.00","4,926.55","4,880.20","16.84M","-0.18%"
"May 30, 2012","4,933.05","4,949.95","4,964.00","4,926.10","13.31M","-0.98%"
"May 29, 2012","4,981.65","5,011.30","5,011.30","4,966.10","13.24M","0.13%"
"May 28, 2012","4,975.40","4,929.00","4,987.70","4,925.20","14.07M","1.15%"
"May 25, 2012","4,918.85","4,905.40","4,933.00","4,877.25","13.06M","0.12%"
"May 24, 2012","4,913.10","4,830.10","4,924.90","4,812.20","22.21M","2.05%"
"May 23, 2012","4,814.55","4,827.70","4,838.35","4,782.20","18.30M","-0.55%"
"May 22, 2012","4,841.20","4,938.00","4,940.00","4,830.45","15.82M","-1.08%"
"May 21, 2012","4,893.90","4,896.65","4,931.95","4,882.40","12.64M","0.10%"
"May 18, 2012","4,888.95","4,778.00","4,906.30","4,767.45","20.38M","0.76%"
"May 17, 2012","4,852.30","4,872.00","4,911.45","4,830.00","14.79M","-0.09%"
"May 16, 2012","4,856.90","4,869.00","4,878.55","4,827.30","17.57M","-1.73%"
"May 15, 2012","4,942.25","4,860.00","4,954.75","4,860.00","14.41M","1.10%"
"May 14, 2012","4,888.25","4,930.00","4,950.00","4,865.05","10.08M","-0.87%"
"May 11, 2012","4,931.35","5,056.00","5,056.00","4,900.10","18.50M","-0.71%"
"May 10, 2012","4,966.80","4,987.00","5,045.80","4,945.55","17.00M","-0.34%"
"May 09, 2012","4,983.95","4,970.00","5,027.95","4,954.95","17.59M","-0.43%"
"May 08, 2012","5,005.60","5,120.00","5,126.00","4,987.05","19.71M","-2.35%"
"May 07, 2012","5,125.95","5,024.35","5,139.50","5,001.00","20.95M","0.55%"
"May 04, 2012","5,097.95","5,171.10","5,181.40","5,082.55","17.09M","-1.96%"
"May 03, 2012","5,199.80","5,224.00","5,233.95","5,189.00","12.53M","-0.90%"
"May 02, 2012","5,246.95","5,281.30","5,301.70","5,236.05","10.61M","0.22%"
"May 01, 2012","5,235.50","5,257.00","5,258.00","5,225.75","-","-0.61%"
"Apr 30, 2012","5,267.85","5,229.00","5,288.00","5,226.15","10.96M","0.68%"
"Apr 28, 2012","5,232.20","5,216.00","5,240.00","5,215.00","1.05M","0.41%"
"Apr 27, 2012","5,210.80","5,200.00","5,250.00","5,168.50","14.35M","0.42%"
"Apr 26, 2012","5,189.00","5,221.15","5,221.15","5,174.95","14.38M","-0.18%"
"Apr 25, 2012","5,198.60","5,220.00","5,235.40","5,153.40","21.70M","-0.49%"
"Apr 24, 2012","5,224.35","5,199.80","5,238.90","5,186.20","16.52M","0.50%"
"Apr 23, 2012","5,198.60","5,297.00","5,314.65","5,182.25","16.04M","-1.95%"
"Apr 20, 2012","5,302.00","5,310.00","5,353.55","5,000.00","17.05M","-1.22%"
"Apr 19, 2012","5,367.75","5,321.00","5,371.75","5,312.25","-","1.04%"
"Apr 18, 2012","5,312.25","5,350.25","5,360.50","5,312.25","-","-0.18%"
"Apr 17, 2012","5,322.00","5,245.50","5,327.75","5,210.25","-","1.18%"
"Apr 16, 2012","5,259.75","5,179.25","5,264.50","5,171.75","-","0.84%"
"Apr 13, 2012","5,216.00","5,346.75","5,359.75","5,195.75","-","-1.24%"
"Apr 12, 2012","5,281.75","5,250.00","5,305.50","5,241.00","-","0.43%"
"Apr 11, 2012","5,259.00","5,210.50","5,288.00","5,199.50","-","0.02%"
"Apr 10, 2012","5,257.75","5,255.25","5,275.50","5,220.50","-","0.23%"
"Apr 09, 2012","5,245.50","5,292.25","5,297.75","5,241.75","-","-1.55%"
"Apr 06, 2012","5,328.25","5,335.25","5,344.00","5,323.00","-","0.30%"
"Apr 05, 2012","5,312.25","5,297.50","5,357.75","5,296.25","-","-0.53%"
"Apr 04, 2012","5,340.50","5,353.25","5,371.00","5,321.25","-","-0.77%"
"Apr 03, 2012","5,382.00","5,391.25","5,407.00","5,365.00","-","0.42%"
"Apr 02, 2012","5,359.50","5,317.75","5,369.50","5,304.50","-","0.58%"
"Mar 30, 2012","5,328.75","5,218.50","5,346.75","5,218.50","-","1.86%"
"Mar 29, 2012","5,231.50","5,217.50","5,245.25","5,182.00","-","-0.45%"
"Mar 28, 2012","5,255.25","5,297.75","5,297.75","5,219.50","-","-0.86%"
"Mar 27, 2012","5,300.75","5,287.25","5,336.50","5,231.25","-","1.20%"
"Mar 26, 2012","5,238.00","5,333.25","5,333.75","5,221.50","-","-1.00%"
"Mar 23, 2012","5,291.00","5,256.25","5,327.00","5,231.25","-","1.05%"
"Mar 22, 2012","5,236.25","5,387.75","5,408.25","5,220.50","-","-3.08%"
"Mar 21, 2012","5,402.75","5,284.00","5,405.75","5,274.75","-","2.20%"
"Mar 20, 2012","5,286.50","5,304.50","5,324.25","5,249.25","-","0.25%"
"Mar 19, 2012","5,273.25","5,366.50","5,371.25","5,257.00","-","-1.13%"
"Mar 16, 2012","5,333.50","5,422.00","5,480.25","5,327.50","-","-1.39%"
"Mar 15, 2012","5,408.50","5,505.75","5,512.00","5,394.25","-","-1.85%"
"Mar 14, 2012","5,510.25","5,532.00","5,556.75","5,470.75","-","0.75%"
"Mar 13, 2012","5,469.50","5,410.00","5,477.25","5,407.25","-","1.67%"
"Mar 12, 2012","5,379.75","5,400.00","5,416.75","5,342.25","-","0.17%"
"Mar 09, 2012","5,370.50","5,306.50","5,374.75","5,300.25","-","1.12%"
"Mar 08, 2012","5,311.25","5,242.25","5,335.50","5,222.00","-","0.99%"
"Mar 07, 2012","5,259.25","5,186.00","5,275.50","5,176.50","-","0.62%"
"Mar 06, 2012","5,227.00","5,320.00","5,423.75","5,213.00","-","-1.77%"
"Mar 05, 2012","5,321.25","5,398.00","5,402.00","5,291.75","-","-1.39%"
"Mar 03, 2012","5,396.50","5,394.10","5,403.00","5,386.50","798.50K","0.01%"
"Mar 02, 2012","5,396.00","5,409.25","5,435.25","5,349.75","-","0.25%"
"Mar 01, 2012","5,382.50","5,429.00","5,435.00","5,339.00","-","-0.93%"
"Feb 29, 2012","5,433.00","5,466.75","5,512.50","5,398.25","-","-0.17%"
"Feb 28, 2012","5,442.25","5,345.25","5,457.75","5,337.00","-","2.36%"
"Feb 27, 2012","5,317.00","5,467.00","5,478.50","5,316.50","-","-3.06%"
"Feb 24, 2012","5,485.00","5,560.75","5,568.75","5,456.25","-","-0.80%"
"Feb 23, 2012","5,529.50","5,553.50","5,591.25","5,501.75","-","-0.59%"
"Feb 22, 2012","5,562.25","5,645.00","5,673.75","5,546.50","-","-1.59%"
"Feb 21, 2012","5,652.25","5,652.50","5,673.75","5,597.50","-","0.26%"
"Feb 20, 2012","5,637.50","5,670.25","5,694.75","5,625.25","-","0.77%"
"Feb 17, 2012","5,594.50","5,571.25","5,619.75","5,565.50","-","1.15%"
"Feb 16, 2012","5,531.00","5,549.25","5,570.25","5,503.25","-","-0.41%"
"Feb 15, 2012","5,554.00","5,444.00","5,565.75","5,437.25","-","1.83%"
"Feb 14, 2012","5,454.00","5,406.00","5,459.75","5,398.50","-","0.72%"
"Feb 13, 2012","5,415.25","5,392.25","5,445.75","5,367.75","-","0.71%"
"Feb 10, 2012","5,377.00","5,430.50","5,442.00","5,350.25","-","-1.14%"
"Feb 09, 2012","5,438.75","5,376.25","5,451.75","5,360.25","-","0.91%"
"Feb 08, 2012","5,389.50","5,378.00","5,425.25","5,344.25","-","0.53%"
"Feb 07, 2012","5,361.25","5,396.75","5,413.00","5,339.00","-","0.01%"
"Feb 06, 2012","5,360.50","5,389.50","5,394.75","5,331.25","-","0.38%"
"Feb 03, 2012","5,340.00","5,288.00","5,356.25","5,264.25","-","1.25%"
"Feb 02, 2012","5,274.00","5,296.75","5,305.00","5,231.50","-","0.18%"
"Feb 01, 2012","5,264.75","5,201.75","5,269.75","5,177.25","-","0.76%"
"Jan 31, 2012","5,225.25","5,138.00","5,230.50","5,130.75","-","2.48%"
"Jan 30, 2012","5,099.00","5,179.75","5,188.50","5,087.00","-","-2.21%"
"Jan 27, 2012","5,214.25","5,216.00","5,225.25","5,170.00","-","-0.47%"
"Jan 26, 2012","5,238.75","5,211.00","5,238.75","5,171.25","-","1.17%"
"Jan 25, 2012","5,178.00","5,158.00","5,195.25","5,151.25","-","0.89%"
"Jan 24, 2012","5,132.50","5,094.25","5,172.00","5,071.00","-","1.11%"
"Jan 23, 2012","5,076.00","5,139.25","5,207.25","5,060.50","-","0.41%"
"Jan 20, 2012","5,055.50","5,058.75","5,076.50","5,006.25","-","0.60%"
"Jan 19, 2012","5,025.25","4,980.00","5,033.75","4,978.50","-","1.50%"
"Jan 18, 2012","4,950.75","4,971.50","4,979.75","4,934.25","-","-0.54%"
"Jan 17, 2012","4,977.50","4,883.75","4,987.25","4,880.25","-","1.82%"
"Jan 16, 2012","4,888.75","4,855.50","4,896.75","4,834.25","-","0.07%"
"Jan 13, 2012","4,885.50","4,871.50","4,916.75","4,841.50","-","0.45%"
"Jan 12, 2012","4,863.75","4,862.25","4,886.50","4,815.25","-","-0.13%"
"Jan 11, 2012","4,870.25","4,879.50","4,886.25","4,844.25","-","0.07%"
"Jan 10, 2012","4,867.00","4,766.00","4,875.75","4,765.75","-","2.49%"
"Jan 09, 2012","4,748.75","4,747.25","4,774.50","4,700.50","-","-0.24%"
"Jan 07, 2012","4,760.00","4,775.00","4,775.00","4,755.00","1.46M","-0.32%"
"Jan 06, 2012","4,775.25","4,747.50","4,817.25","4,688.75","-","0.67%"
"Jan 05, 2012","4,743.25","4,746.00","4,788.00","4,737.00","-","-0.15%"
"Jan 04, 2012","4,750.50","4,787.75","4,795.25","4,735.50","-","-0.46%"
"Jan 03, 2012","4,772.25","4,681.75","4,787.50","4,652.00","-","2.83%"
"Jan 02, 2012","4,641.00","4,600.50","4,648.00","4,594.00","-","0.54%"
"Dec 30, 2011","4,616.25","4,702.75","4,726.00","4,606.50","-","-1.19%"
"Dec 29, 2011","4,671.75","4,700.50","4,718.25","4,656.75","-","-0.96%"
"Dec 28, 2011","4,717.25","4,773.00","4,791.50","4,700.25","-","-1.16%"
"Dec 27, 2011","4,772.50","4,804.25","4,820.75","4,738.75","-","1.14%"
"Dec 26, 2011","4,718.50","4,718.50","4,718.50","4,718.50","-","0.00%"
"Dec 23, 2011","4,718.50","4,782.00","4,782.50","4,695.00","-","-0.57%"
"Dec 22, 2011","4,745.75","4,699.75","4,755.00","4,637.25","-","0.61%"
"Dec 21, 2011","4,716.75","4,659.25","4,724.00","4,611.25","-","3.53%"
"Dec 20, 2011","4,555.75","4,601.00","4,633.25","4,534.25","-","-1.11%"
"Dec 19, 2011","4,606.75","4,592.50","4,628.75","4,558.50","-","-0.24%"
"Dec 16, 2011","4,617.75","4,758.25","4,834.75","4,617.75","-","-2.98%"
"Dec 15, 2011","4,759.75","4,730.25","4,780.75","4,664.75","-","0.02%"
"Dec 14, 2011","4,758.75","4,787.00","4,841.75","4,743.50","-","-1.49%"
"Dec 13, 2011","4,830.50","4,717.00","4,834.25","4,712.50","-","1.56%"
"Dec 12, 2011","4,756.25","4,919.75","4,932.50","4,749.00","-","-2.36%"
"Dec 09, 2011","4,871.00","4,895.50","4,932.25","4,841.50","-","-1.55%"
"Dec 08, 2011","4,947.50","5,056.00","5,069.00","4,932.50","-","-2.30%"
"Dec 07, 2011","5,063.75","5,058.75","5,132.50","5,049.50","-","0.48%"
"Dec 06, 2011","5,039.50","5,056.00","5,072.50","5,014.00","-","-0.57%"
"Dec 05, 2011","5,068.25","5,068.50","5,082.75","5,021.00","-","-0.36%"
"Dec 02, 2011","5,086.75","4,965.75","5,094.50","4,935.25","-","2.50%"
"Dec 01, 2011","4,962.75","4,977.50","5,014.25","4,930.75","-","2.62%"
"Nov 30, 2011","4,836.25","4,791.75","4,856.50","4,747.50","-","0.67%"
"Nov 29, 2011","4,804.25","4,897.00","4,904.50","4,780.25","-","-1.44%"
"Nov 28, 2011","4,874.25","4,768.50","4,874.25","4,748.75","-","3.63%"
"Nov 25, 2011","4,703.50","4,734.25","4,768.75","4,678.50","-","-1.52%"
"Nov 24, 2011","4,776.25","4,668.00","4,790.25","4,646.50","-","1.34%"
"Nov 23, 2011","4,713.00","4,798.00","4,798.50","4,641.50","-","-2.18%"
"Nov 22, 2011","4,818.00","4,794.75","4,877.75","4,779.25","-","0.65%"
"Nov 21, 2011","4,787.00","4,892.50","4,911.75","4,783.50","-","-2.72%"
"Nov 18, 2011","4,920.75","4,893.75","4,929.00","4,841.25","-","0.05%"
"Nov 17, 2011","4,918.25","5,021.75","5,048.25","4,912.00","-","-3.12%"
"Nov 16, 2011","5,076.75","5,066.00","5,099.25","4,995.75","-","0.46%"
"Nov 15, 2011","5,053.50","5,115.50","5,172.50","5,053.50","-","-1.75%"
"Nov 14, 2011","5,143.75","5,265.00","5,279.50","5,143.50","-","-0.99%"
"Nov 11, 2011","5,195.00","5,159.75","5,212.00","5,146.00","-","0.82%"
"Nov 10, 2011","5,152.75","5,108.75","5,172.00","5,037.00","-","-1.42%"
"Nov 09, 2011","5,227.00","5,326.50","5,349.00","5,225.75","-","-1.50%"
"Nov 08, 2011","5,306.75","5,301.75","5,331.50","5,266.50","-","0.84%"
"Nov 07, 2011","5,262.75","5,270.50","5,308.50","5,262.75","-","-1.00%"
"Nov 04, 2011","5,316.00","5,333.25","5,374.00","5,283.00","-","0.32%"
"Nov 03, 2011","5,299.25","5,274.50","5,307.25","5,213.75","-","-0.02%"
"Nov 02, 2011","5,300.25","5,226.75","5,330.25","5,211.75","-","0.48%"
"Nov 01, 2011","5,275.00","5,315.00","5,352.00","5,253.75","-","-1.36%"
"Oct 31, 2011","5,347.50","5,402.75","5,406.75","5,331.00","-","-0.65%"
"Oct 28, 2011","5,382.75","5,431.00","5,448.25","5,355.25","-","0.97%"
"Oct 27, 2011","5,331.00","5,220.50","5,358.00","5,219.50","-","0.89%"
"Oct 26, 2011","5,283.75","5,205.00","5,315.00","5,188.25","-","0.69%"
"Oct 25, 2011","5,247.75","5,151.75","5,265.00","5,110.50","-","2.45%"
"Oct 24, 2011","5,122.50","5,140.75","5,174.00","5,113.50","-","1.19%"
"Oct 21, 2011","5,062.50","5,107.00","5,130.50","5,037.75","-","-0.86%"
"Oct 20, 2011","5,106.50","5,110.25","5,115.00","5,030.50","-","-0.83%"
"Oct 19, 2011","5,149.00","5,066.25","5,156.75","5,061.75","-","2.00%"
"Oct 18, 2011","5,048.25","5,060.50","5,080.50","5,009.25","-","-1.44%"
"Oct 17, 2011","5,122.25","5,184.50","5,188.75","5,081.00","-","-0.21%"
"Oct 14, 2011","5,133.00","5,059.75","5,149.75","5,057.25","-","1.38%"
"Oct 13, 2011","5,063.25","5,151.25","5,151.25","5,063.25","-","-0.97%"
"Oct 12, 2011","5,112.75","4,964.50","5,121.25","4,960.75","-","2.65%"
"Oct 11, 2011","4,981.00","5,027.50","5,056.00","4,965.75","-","-0.26%"
"Oct 10, 2011","4,993.75","4,922.50","5,001.75","4,887.50","-","2.20%"
"Oct 07, 2011","4,886.25","4,871.00","4,935.75","4,869.50","-","0.37%"
"Oct 06, 2011","4,868.25","4,833.25","4,885.50","4,833.25","-","2.17%"
"Oct 05, 2011","4,764.75","4,795.00","4,839.25","4,741.75","-","-0.14%"
"Oct 04, 2011","4,771.25","4,792.00","4,880.00","4,717.75","-","-1.85%"
"Oct 03, 2011","4,861.25","4,874.25","4,886.00","4,805.75","-","-1.22%"
"Sep 30, 2011","4,921.50","5,011.00","5,026.50","4,913.75","-","-2.25%"
"Sep 29, 2011","5,035.00","4,908.50","5,043.00","4,901.00","-","2.00%"
"Sep 28, 2011","4,936.50","5,014.75","5,018.75","4,905.75","-","-1.25%"
"Sep 27, 2011","4,999.00","4,904.25","4,999.25","4,886.25","-","2.89%"
"Sep 26, 2011","4,858.75","4,899.00","4,904.75","4,754.75","-","0.11%"
"Sep 23, 2011","4,853.25","4,825.25","4,933.00","4,815.00","-","-0.97%"
"Sep 22, 2011","4,900.75","5,077.00","5,083.25","4,894.75","-","-4.58%"
"Sep 21, 2011","5,136.00","5,145.75","5,172.00","5,111.00","-","-0.59%"
"Sep 20, 2011","5,166.50","5,041.25","5,166.50","5,022.25","-","2.48%"
"Sep 19, 2011","5,041.50","5,069.25","5,074.75","5,009.00","-","-0.79%"
"Sep 16, 2011","5,081.75","5,111.00","5,152.75","5,072.50","-","-0.27%"
"Sep 15, 2011","5,095.75","5,054.50","5,104.25","4,957.00","-","1.31%"
"Sep 14, 2011","5,029.75","4,991.00","5,029.75","4,904.25","-","1.80%"
"Sep 13, 2011","4,940.75","4,975.50","5,035.75","4,899.75","-","-0.13%"
"Sep 12, 2011","4,947.25","4,971.50","4,973.75","4,894.25","-","-1.73%"
"Sep 09, 2011","5,034.25","5,165.25","5,165.25","5,034.25","-","-2.46%"
"Sep 08, 2011","5,161.00","5,150.00","5,169.75","5,085.50","-","0.95%"
"Sep 07, 2011","5,112.50","5,091.50","5,144.25","5,073.50","-","1.06%"
"Sep 06, 2011","5,059.00","4,974.00","5,067.00","4,926.50","-","1.00%"
"Sep 05, 2011","5,008.75","4,979.00","5,018.50","4,947.25","-","-0.67%"
"Sep 02, 2011","5,042.75","5,054.25","5,067.00","4,984.50","-","0.53%"
"Sep 01, 2011","5,016.25","5,016.25","5,016.25","5,016.25","-","0.13%"
"Aug 30, 2011","5,009.50","4,967.25","5,017.00","4,923.50","-","1.30%"
"Aug 29, 2011","4,945.00","4,760.50","4,947.25","4,758.50","-","4.25%"
"Aug 26, 2011","4,743.25","4,860.50","4,884.25","4,712.75","-","-2.48%"
"Aug 25, 2011","4,863.75","4,944.75","4,944.75","4,847.00","-","-0.31%"
"Aug 24, 2011","4,879.00","4,943.00","4,963.50","4,869.00","-","-1.57%"
"Aug 23, 2011","4,956.75","4,890.50","4,971.75","4,866.50","-","0.63%"
"Aug 22, 2011","4,925.75","4,855.25","4,925.75","4,808.00","-","1.72%"
"Aug 19, 2011","4,842.50","4,875.25","4,900.50","4,800.25","-","-1.69%"
"Aug 18, 2011","4,925.50","5,053.75","5,074.75","4,925.50","-","-2.88%"
"Aug 17, 2011","5,071.50","5,027.25","5,123.75","5,014.50","-","0.62%"
"Aug 16, 2011","5,040.50","5,172.75","5,185.00","5,007.50","-","-0.82%"
"Aug 15, 2011","5,082.00","5,082.00","5,082.00","5,082.00","-","0.01%"
"Aug 12, 2011","5,081.25","5,187.50","5,187.75","5,048.75","-","-0.75%"
"Aug 11, 2011","5,119.75","5,085.75","5,179.50","5,076.00","-","-0.41%"
"Aug 10, 2011","5,141.00","5,143.25","5,193.25","5,114.00","-","1.04%"
"Aug 09, 2011","5,088.25","4,954.75","5,167.75","4,858.50","-","-0.79%"
"Aug 08, 2011","5,128.75","5,084.25","5,204.50","5,053.75","-","-1.55%"
"Aug 05, 2011","5,209.50","5,180.25","5,230.75","5,113.00","-","-2.37%"
"Aug 04, 2011","5,336.00","5,405.50","5,436.25","5,319.50","-","-1.60%"
"Aug 03, 2011","5,422.75","5,376.00","5,431.00","5,375.50","-","-0.73%"
"Aug 02, 2011","5,462.50","5,487.25","5,501.25","5,429.50","-","-1.20%"
"Aug 01, 2011","5,528.75","5,544.75","5,556.00","5,486.25","-","0.82%"
"Jul 29, 2011","5,484.00","5,477.75","5,526.50","5,426.75","-","-0.22%"
"Jul 28, 2011","5,496.25","5,497.25","5,523.00","5,476.75","-","-1.04%"
"Jul 27, 2011","5,554.25","5,579.75","5,603.25","5,523.75","-","-0.37%"
"Jul 26, 2011","5,574.75","5,710.50","5,732.00","5,570.50","-","-2.37%"
"Jul 25, 2011","5,710.25","5,635.50","5,725.50","5,623.75","-","1.19%"
"Jul 22, 2011","5,643.25","5,600.25","5,652.00","5,571.75","-","1.73%"
"Jul 21, 2011","5,547.50","5,574.50","5,584.50","5,531.25","-","-0.41%"
"Jul 20, 2011","5,570.50","5,655.00","5,663.00","5,552.75","-","-0.93%"
"Jul 19, 2011","5,623.00","5,569.25","5,641.75","5,554.25","-","1.02%"
"Jul 18, 2011","5,566.50","5,572.50","5,608.50","5,547.00","-","-0.38%"
"Jul 15, 2011","5,588.00","5,572.25","5,640.25","5,561.50","-","0.09%"
"Jul 14, 2011","5,583.25","5,559.50","5,667.50","5,542.25","-","-0.42%"
"Jul 13, 2011","5,607.00","5,562.50","5,607.00","5,540.50","-","1.47%"
"Jul 12, 2011","5,525.50","5,576.50","5,588.25","5,498.25","-","-1.66%"
"Jul 11, 2011","5,618.50","5,650.50","5,662.50","5,600.75","-","-0.69%"
"Jul 08, 2011","5,657.50","5,756.50","5,774.25","5,657.50","-","-1.63%"
"Jul 07, 2011","5,751.25","5,628.50","5,751.25","5,628.50","-","2.05%"
"Jul 06, 2011","5,635.75","5,651.50","5,668.75","5,621.25","-","-0.34%"
"Jul 05, 2011","5,654.75","5,675.25","5,675.25","5,627.00","-","-0.17%"
"Jul 04, 2011","5,664.50","5,684.50","5,695.50","5,642.75","-","0.62%"
"Jul 01, 2011","5,629.75","5,695.50","5,711.25","5,614.25","-","-0.38%"
"Jun 30, 2011","5,651.25","5,639.25","5,667.25","5,619.25","-","0.21%"
"Jun 29, 2011","5,639.50","5,611.75","5,639.50","5,594.25","-","1.28%"
"Jun 28, 2011","5,568.25","5,564.75","5,576.25","5,510.50","-","0.27%"
"Jun 27, 2011","5,553.50","5,474.75","5,570.00","5,426.00","-","1.30%"
"Jun 24, 2011","5,482.25","5,333.75","5,490.75","5,325.00","-","3.06%"
"Jun 23, 2011","5,319.25","5,281.75","5,337.00","5,262.75","-","0.64%"
"Jun 22, 2011","5,285.25","5,315.00","5,320.75","5,269.00","-","0.22%"
"Jun 21, 2011","5,273.75","5,266.25","5,325.25","5,251.75","-","0.29%"
"Jun 20, 2011","5,258.75","5,360.25","5,389.50","5,182.75","-","-1.98%"
"Jun 17, 2011","5,364.75","5,392.25","5,419.00","5,356.50","-","-0.58%"
"Jun 16, 2011","5,396.25","5,406.25","5,449.75","5,381.00","-","-0.99%"
"Jun 15, 2011","5,450.25","5,527.50","5,529.00","5,433.25","-","-1.23%"
"Jun 14, 2011","5,518.00","5,471.00","5,531.75","5,460.25","-","0.46%"
"Jun 13, 2011","5,492.75","5,453.75","5,509.25","5,431.75","-","0.12%"
"Jun 10, 2011","5,486.25","5,535.25","5,539.75","5,443.25","-","-0.62%"
"Jun 09, 2011","5,520.50","5,520.50","5,538.25","5,489.00","-","-0.08%"
"Jun 08, 2011","5,525.00","5,554.50","5,558.25","5,507.00","-","-0.65%"
"Jun 07, 2011","5,561.25","5,505.25","5,578.25","5,497.75","-","0.46%"
"Jun 06, 2011","5,536.00","5,507.50","5,544.75","5,471.25","-","0.05%"
"Jun 03, 2011","5,533.00","5,555.25","5,608.75","5,506.75","-","-0.48%"
"Jun 02, 2011","5,559.50","5,535.00","5,576.25","5,523.75","-","-0.63%"
"Jun 01, 2011","5,594.50","5,565.00","5,595.50","5,547.25","-","0.72%"
"May 31, 2011","5,554.50","5,487.50","5,563.50","5,472.75","-","1.68%"
"May 30, 2011","5,462.50","5,473.50","5,491.25","5,433.50","-","-0.14%"
"May 27, 2011","5,470.25","5,410.75","5,477.75","5,399.25","-","1.48%"
"May 26, 2011","5,390.25","5,357.25","5,406.00","5,344.00","-","0.81%"
"May 25, 2011","5,346.75","5,355.50","5,374.50","5,330.25","-","-0.76%"
"May 24, 2011","5,387.50","5,379.25","5,414.00","5,354.75","-","0.15%"
"May 23, 2011","5,379.25","5,430.75","5,449.50","5,362.50","-","-1.79%"
"May 20, 2011","5,477.50","5,441.50","5,520.25","5,425.75","-","0.82%"
"May 19, 2011","5,432.75","5,447.25","5,447.50","5,401.25","-","0.12%"
"May 18, 2011","5,426.25","5,446.25","5,472.75","5,393.25","-","-0.44%"
